CQR Pct in range,CQR Avg length,Runtime
91.75,1.5484802579940666,11.559086735000164
92.75,1.5339897538046472,10.695331482000256
91.75,1.5791622686331268,11.873384799000632
94.0,1.5434591758525948,11.51321047700003
92.5,1.5594466684312562,10.540203578999353
88.5,1.5056649534737376,10.77582132599855
89.25,1.4746725406331327,10.505760668998846
92.25,1.6496953496117828,10.5392121950008
92.25,1.5895914771122086,11.9044546490004
94.0,1.546613015058626,10.380974510999295
87.0,1.4731922381525862,10.673947196999507
91.75,1.5768586744399198,11.37841477099937
92.0,1.5597633980595407,11.679616514000372
93.5,1.4996428736079264,10.815968233999229
88.5,1.4863843077516674,11.895162733000689
92.25,1.5981834348077928,10.740322087000095
92.75,1.5394519478340596,10.89027259300019
92.0,1.5709931076449002,11.201372969999284
89.0,1.4776645527483465,10.947766512999806
92.0,1.5466150882266914,12.31497507200038
91.75,1.566631891317316,10.736984598999697
90.75,1.5391581335765847,10.98275589900004
92.5,1.5851864554150814,10.63272395200147
92.0,1.533262295374114,10.552376785000888
91.75,1.5729625052947764,10.964769879001324
90.0,1.5442704901940618,11.750639370999124
94.75,1.5900641844284007,11.300893174000521
92.0,1.5809409758327058,12.011292850000245
88.75,1.5756810235051615,10.745149074999063
89.25,1.5103916231888204,11.964629363999848
95.25,1.648058823731101,10.971265862999644
90.25,1.5567482908071826,10.913634341999568
88.5,1.52928166568204,10.909933820999868
92.0,1.4963437388874907,10.854359973998726
92.0,1.51127195522119,10.5749406369996
92.75,1.5492789287946354,10.63520556900039
95.5,1.6416334737632967,11.923110921999978
91.75,1.5984292954044874,11.038503838999532
93.5,1.5520318156919726,10.960985931998948
92.25,1.5724485747106371,10.61916437599939
91.0,1.5358525842516242,10.650249446000089
92.5,1.5676586912872867,11.78295400999923
92.5,1.5849362713546478,10.672779394000827
91.75,1.5308007211992725,11.015066060999743
91.0,1.552136397550969,11.361241221000455
91.0,1.580693391100205,11.051527337998778
90.0,1.5059427007213668,11.04516932900151
