CQR Pct in range,CQR Avg length,Runtime
91.5,1.5098676277757992,9.8140584209998
91.25,1.4567647690395942,9.609101248000115
91.0,1.5104722417750305,9.947491291000006
92.0,1.4662342544174771,11.192233047999935
92.0,1.4822216985673646,10.063437484000133
87.0,1.4678281871275687,10.137105455999972
88.75,1.4637430637221325,9.925791695000044
92.75,1.5213766357966458,9.895517704000213
93.0,1.5123666115564454,11.65774456400004
93.5,1.48239732825035,10.083495971000048
86.5,1.4010952193753787,10.325096432999999
92.5,1.4996338237853177,9.840505538000116
91.5,1.4825384728991327,11.204034782000008
92.75,1.4224180229533243,9.934738515999925
88.0,1.4863842481470226,10.165132806999964
92.0,1.5209584798450624,11.344427763000112
91.5,1.4622269630690068,10.115474841999912
91.25,1.4937681973856534,11.122221764000187
88.5,1.4847734631815115,12.447532130999889
91.75,1.4584607606610893,11.035795380000081
91.5,1.5280193803083382,12.068335123999987
91.5,1.4989679093304245,9.95548639399999
93.0,1.5079615824087376,10.234314748000088
91.25,1.4645722089113726,11.56009252900003
91.5,1.534349875076509,10.689143937999916
90.25,1.5141928812126855,11.264559040999984
94.75,1.5900641546260783,12.573802581999871
91.0,1.5037160506722977,11.329485402999808
89.25,1.537068568375538,11.16400810999994
88.5,1.4717791233557136,11.08458491700003
95.0,1.6094463686014775,10.409221465999963
90.75,1.5181358058752368,11.633190594000098
88.0,1.5095875117691144,10.501885783000034
92.0,1.457731242779674,10.865459471000122
90.25,1.4340470375113625,10.56473138399997
91.25,1.4720539961836467,10.81408344700003
95.5,1.5644085225258566,12.401195459000064
93.25,1.5418957514795801,11.456350699000268
92.75,1.4748069389603384,10.566470520000166
90.0,1.4755295626925289,10.354353461999835
91.0,1.4972399652092276,10.355452646999765
92.75,1.4904338257315235,10.216709518999778
92.25,1.507711398348304,11.636623923000116
92.0,1.4921882846961005,10.296676159000071
91.75,1.4749115021928834,10.168651002999923
91.5,1.5034684957421194,10.400088634999975
91.5,1.4673302455917434,10.037858172999677
93.25,1.5249130392804395,10.311388897000143
94.5,1.5805268129812635,10.349334835999798
91.25,1.4375864816158603,11.134612088000267
90.25,1.523092075915634,10.160906827000417
91.5,1.463869687607057,10.303536906999852
92.75,1.4849330454607872,10.0607501530003
93.0,1.4204354536294233,10.336885142000028
90.5,1.489947668215338,10.911083746999793
91.0,1.4091615308530476,9.901131073000215
87.5,1.4796093702848676,9.976581592000002
91.25,1.5096616768504856,9.914772296000137
92.0,1.534038624760569,10.01049807299978
93.0,1.4757579484240828,10.15280213699998
87.5,1.499149732706165,10.683207025000229
90.0,1.4516765006478554,10.626652876000207
