CQR Pct in range,CQR Avg length,Runtime
92.25999999999999,2.0875833736021674,9.14425181599995
92.56,2.3123323552686426,8.876335552
90.56,2.0840729556738626,9.13137401899985
90.16,2.1308667642934194,9.225671569000042
92.4,2.433182618875596,8.832884093999837
92.30000000000001,2.0494141012736384,9.14235749799991
92.47999999999999,2.072455727280978,9.234579669999903
92.47999999999999,2.0669991540198143,9.046652687000005
90.48,2.0645022656630254,9.017181684999969
90.12,2.203937996116912,8.923467368000047
91.42,2.1966192100460464,8.919214333000127
92.5,2.120240865267146,9.787954892000016
91.0,2.116407454936432,9.760561165000126
92.02,1.9389758896783735,9.925043489000018
90.88000000000001,1.9333355601549236,9.863278164999883
90.96,2.1065086788527347,9.768241864999936
90.56,2.0164858218148085,9.824096200999975
90.74,2.14787965360452,9.756059249999907
91.38,2.3081528340878905,9.59750374400005
91.64,2.344318616817451,9.725412839
91.14,1.918372744599816,9.958559681999986
91.38,2.0989449094901835,9.730959656000095
90.16,1.945580573195319,9.767740918000072
89.48,2.285937315886872,9.606876703000125
91.92,2.5131611316660782,9.464205900000024
90.5,2.215482073619628,9.665614438000148
91.47999999999999,2.3198938386159185,9.63094864499999
91.56,2.275411400782526,9.606770107000102
92.25999999999999,1.9201999471356197,9.714504513999827
90.5,2.4234560667055196,9.618976370000155
91.24,2.3245595282337157,9.650872642999957
90.72,2.2669408657532295,9.641273172000183
90.58,2.3431252151886333,8.925289550999878
90.25999999999999,2.030538812657839,9.10669303099985
91.28,2.0265622297735315,8.962235717999874
88.96,1.8896451620399755,9.070106965999912
90.78,1.9486874730445605,9.035772554999994
91.0,2.016159060173989,9.062077661999865
91.47999999999999,2.0746789046440064,9.021663991999958
90.4,2.44430054565657,8.96375832800004
90.18,2.3642753042060525,8.940404108000166
90.96,2.387417873537261,8.948479916000224
90.96,2.127925328593648,9.056738947999975
88.9,2.037186510391613,9.053345322000041
90.62,2.2584878449359485,8.873736086000008
91.75999999999999,2.249549348589486,8.946759235000172
89.46,2.4185715123359985,9.603460263999978
91.08000000000001,2.108184418712798,9.802826413000048
90.75999999999999,2.043629525055999,9.847663440000133
92.60000000000001,2.386893106383538,9.72995552600014
90.52,2.374453512457018,9.649430959000028
91.28,2.2395484628794797,9.64052898
90.12,2.159074246210108,9.646889517999853
92.56,2.089866220376138,9.765068029000076
91.7,2.231669362101768,9.62375859000008
91.67999999999999,1.942124463451709,9.950478645999965
92.10000000000001,2.1105829571966797,9.763313328999857
92.22,2.08547111307694,9.792045865000091
90.84,2.120832439480845,9.758384345999957
89.72,2.0887657550888066,9.76080467199995
90.9,1.8236267928563323,9.869973348999793
90.02,1.9571871957196447,9.757586267000079
91.06,2.1289218927975146,9.734495932000073
90.84,2.089539034350322,9.762307557999975
92.67999999999999,2.5073579986187955,9.655858631000001
90.56,2.440232560969346,9.67745261999994
92.92,2.214706943977069,9.852074450000146
91.66,2.0989350002901874,9.80555196299997
90.14,1.8659213769815364,9.990070914999933
92.06,2.150041722511285,9.828484887000059
90.82000000000001,2.5573270859710555,9.64325744000007
90.48,2.2822681959574576,9.683723475000079
90.4,1.9705439612551054,9.66818844699992
91.06,2.11636791363426,9.836542154000199
93.44,2.096159623989408,9.816383934999976
90.98,1.8391533195551073,9.863934844000141
91.16,2.136044530802034,9.817475787000149
90.16,2.1874071102178685,9.569150312999682
88.42,2.325934755077928,9.666438664999987
90.38000000000001,2.1863681028892046,9.775358491000134
92.02,2.0033079330272563,9.709671615999923
92.32000000000001,2.030400195364851,9.785091405000003
90.92,2.5529876381049164,9.693353419999767
91.62,2.2684825230195718,9.665574786999969
90.4,2.406750501995963,9.650154678000035
90.24,1.8518289326813695,9.95876116699992
91.64,2.0866079596960705,9.766452339999887
91.86,1.9813823003329296,9.816774269999769
91.14,1.9910598982445722,9.84905617000004
90.92,1.9852740250688985,9.963116989000355
92.74,2.340795266808001,9.602208547999908
90.12,2.4020186358056743,9.527049599999827
91.47999999999999,2.1811744385895473,9.777130506000049
91.44,2.3307482427868553,9.597845683000287
91.0,1.9670293921470998,9.768403865999971
91.22,2.361064851401355,9.605727020999893
90.92,2.2937562760241903,9.6270286820004
91.22,2.4139158907718317,9.70437685700017
91.78,2.005919942412917,9.961830119999831
91.78,2.1953987909710775,9.692958011999963
91.96,2.3384840969117215,9.661579447999884
91.60000000000001,2.3389034553909056,9.642084540000269
90.9,2.115099190577813,9.786514777999855
91.7,2.067781334906817,9.828778605000025
90.10000000000001,1.9499300371668424,9.803067003000251
91.78,2.0398214992026986,9.767639161999796
90.18,2.0467813570400577,9.810163222000028
91.52,1.9137663754862868,9.773471178999898
90.53999999999999,1.8552166192316122,9.947828326000035
92.42,1.9916230578171126,9.754139164999742
93.06,1.9923277800863448,9.839920152000104
92.72,2.065918513316405,9.796665586000017
92.62,2.022407151098497,9.984334092000154
90.94,1.9347297068774096,9.834691964000285
91.60000000000001,2.1459954176677027,9.796002100999885
89.53999999999999,1.7156917821703441,9.929513196000244
91.34,2.3722956733581886,9.632130625000173
89.2,2.0055978790755127,9.859856032999687
