CQR Pct in range,CQR Avg length,Runtime,QRF Pct in range,QRF Avg length
92.47999999999999,2.1316369939220907,23.665049986999293,90.25999999999999,2.5123457649179812
91.8,2.120279820732906,23.686765590000505,90.62,3.2069190064535413
90.82000000000001,2.0798976919234593,20.71146187799968,89.96,2.4451984904722384
91.14,2.0724960300828914,20.643374666000454,89.52,2.233300677733034
91.8,2.1136665481186414,20.642634542999076,90.44,2.3917819853101654
92.78,2.1265992003444922,20.708408435999445,91.56,2.510619979110148
90.92,2.1227253935835813,20.64994568200018,90.7,2.407313572796024
92.02,2.11381778418528,20.7019413099988,90.32,2.3068794672363753
90.48,2.1015347111072424,20.70805671800008,90.52,2.3631665213018875
89.5,2.0804946982061203,20.744230794000032,89.98,2.7358612470581245
91.9,2.087488031612308,20.717623185000775,91.14,2.3217394856694744
90.74,2.0709355946150985,20.688511207001284,90.48,2.326134908506659
90.96,2.109423423244974,20.735392941998725,89.72,2.2933956021757003
92.82000000000001,2.133639443709339,20.680473644000813,91.9,2.4415017727407764
90.64,2.065534449925905,20.657893591000175,90.36,2.2428856279784433
90.68,2.099882309668382,20.663115995001135,90.38000000000001,2.3809382607624165
90.60000000000001,2.1087275392126443,20.732899071999782,90.22,2.3911645447887846
91.58,2.11602379591425,20.67069714200079,90.88000000000001,2.477940564734192
92.14,2.1170753455889564,20.7131725979998,90.46,2.3987653202641073
90.9,2.1075308177089918,20.779316005999135,90.42,2.456964419418513
90.96,2.0819229679981373,20.774997914999403,90.03999999999999,2.35538991409406
92.22,2.1417204595262773,20.679169394001292,90.5,2.376473155832058
90.84,2.0826062875002593,20.769243898999775,90.56,2.5105215212444216
89.9,2.0462746948773596,20.77858860699962,90.60000000000001,2.2441844626066567
91.7,2.1373504324012766,20.736383345998547,90.60000000000001,2.5293859135489263
90.24,2.1025741554371953,20.720342311000422,90.18,2.3984839315158717
90.4,2.0772293257200616,20.77907969899934,89.98,2.24900799917243
91.53999999999999,2.107065920317354,20.666133129001537,90.66,2.3773284952454445
90.12,2.0950705465146777,20.752030231999015,90.48,2.442906384454832
91.44,2.095830746588507,20.723477542000182,90.53999999999999,2.345616398226419
91.74,2.093122246196605,20.728144347000125,91.16,2.325295514564371
90.75999999999999,2.0767958864886853,20.680595851999897,90.44,2.404816812875819
91.56,2.061070036360344,20.736171995000404,91.08000000000001,2.825312018800986
89.74,2.0607802876168826,20.675329683999735,89.7,2.440134295983752
92.22,2.0907726222532874,20.78507973500018,91.08000000000001,2.339241046159161
91.7,2.1336062669845934,20.7918135430009,90.22,2.4594381740266695
90.86,2.106237583579852,20.782029023999712,89.58,2.8654849099403736
91.06,2.0994415272174307,20.7590859539996,90.62,2.372983177899125
91.36,2.107476496257083,20.75104917600038,90.52,2.3790966080613702
92.30000000000001,2.117475863184919,20.818600374999733,90.96,2.5588584145596904
91.03999999999999,2.0995021659968853,20.68925003699951,90.2,2.362036043679105
91.94,2.111678109495794,20.787068619998536,90.75999999999999,2.336862392194663
91.3,2.1048714721539277,20.65758368800016,90.58,2.51458319340099
90.9,2.0952127081729026,20.786836166000285,90.02,2.3668499717638696
93.32000000000001,2.1606985428216174,20.71568383200065,91.34,2.5024335260556843
92.32000000000001,2.120292726692136,20.70462952700109,91.22,2.7248347656841867
91.62,2.1021573838065515,20.809279670998876,91.03999999999999,2.582047068493934
91.66,2.1182181386800316,20.715069109999604,90.58,2.3499833564602155
91.53999999999999,2.0884111244931725,20.763823178000166,90.86,2.34478361958347
92.75999999999999,2.1218453122529035,20.735249003000717,91.92,2.9468232327306048
91.94,2.1045132753210303,20.675295005999942,91.03999999999999,2.3365267355973827
92.02,2.1065698332361222,20.754782773999978,90.74,2.2635571762396567
91.25999999999999,2.0823956859297055,20.73922863400003,90.4,2.2724882640751893
90.92,2.131446489449077,20.6967828249999,89.75999999999999,2.301847704722414
91.24,2.1143897536742164,20.747058649998507,90.24,2.4057089333964794
90.38000000000001,2.0938186374395786,20.792112204999285,90.44,2.451023664477455
92.06,2.117695312655332,20.692984145000082,90.18,2.3941959787966702
89.60000000000001,2.0881854576402326,20.687690217000636,89.5,2.577666240576678
92.24,2.1332387057285023,20.799670338001306,91.2,2.460327737397492
91.66,2.1170284396925303,20.70085204499992,90.34,2.510700554948502
91.38,2.122155582144337,20.647177140999702,90.82000000000001,2.4317897595177995
91.66,2.129652149990885,20.721177196999633,90.25999999999999,2.3574223456574854
92.97999999999999,2.171284989559302,20.649571202000516,91.62,2.621389730144198
90.36,2.1026074953999023,20.696230744000786,89.94,2.347817699356615
89.78,2.07990910260914,20.806794362999426,89.60000000000001,2.3482846922324794
92.28,2.1320071659406583,20.76460414900066,90.62,2.8507348392942395
89.78,2.052218163722522,20.76210038499994,90.48,2.7996744294548583
91.12,2.10457278641187,20.84155614500014,90.88000000000001,2.3828798901096064
89.12,2.074695462170014,20.692441110999425,89.22,2.3458659765977767
90.66,2.110301254104459,20.815566289000344,89.28,2.397942940224571
92.52,2.1324418903000235,20.777105372000733,91.67999999999999,2.3996901694007016
92.2,2.129387146635943,20.783867307000037,91.32000000000001,2.4571160892237596
91.56,2.1019208996834218,20.696126516999357,90.2,2.521753765821312
93.24,2.1265199779871904,20.736576797999078,91.82000000000001,2.3643944884331525
91.88,2.121191096597626,20.717570692000663,90.86,2.380559386202885
90.4,2.0916350682186673,20.861864123999112,90.94,2.3720445870866578
90.62,2.0886367542352096,20.773836138998377,90.2,2.3762105942041964
93.66,2.1469950948503866,20.763225697999587,91.86,2.422914134637817
91.64,2.0938055298845653,20.749478883999473,91.03999999999999,2.3430542922161584
92.9,2.167941403819166,20.73242270300034,91.56,2.4881239106265283
91.72,2.109704397628372,20.786038604999703,90.72,2.3885636484044617
89.98,2.067292703720923,20.785741593999774,90.5,2.2855031784514774
91.7,2.0933145952967407,20.773379407000903,91.58,2.3987511182409844
90.34,2.0999977381648516,20.72806814499927,89.34,2.344977834108031
92.36,2.1194523770786393,20.78699330299969,90.4,2.3731251851423525
91.08000000000001,2.0964932251467596,20.728709779999917,90.84,2.4274175968052325
89.48,2.072559505740202,20.733038702999693,89.56,2.68119415110767
91.3,2.1003852763105146,20.787106504001713,91.10000000000001,2.3250408194182244
92.72,2.1406131257392023,20.71304156900078,91.25999999999999,2.4942281000611803
91.7,2.125079046679719,20.715621375999035,90.84,2.4562498554484495
91.36,2.102962763380944,20.777510375999555,90.06,2.338742380083866
90.94,2.09748385111154,20.723718138999175,90.14,2.668009586739278
91.42,2.1232191145297836,20.702930933999596,90.52,2.3637778265967127
91.47999999999999,2.1072216511867525,20.835466704998908,90.86,2.3575091519489555
92.88,2.127735230769685,20.757990856000106,91.8,2.3353248050931055
91.02,2.0971025574931548,20.78712597699996,90.0,2.6060448887440644
90.8,2.0838156348623293,20.707399713000996,90.46,2.341052987229176
91.4,2.0879476916656405,20.74232703999951,91.53999999999999,2.48327790629242
91.56,2.1054475170999596,20.83753307799998,90.72,2.3216038326963875
92.62,2.1275636750206437,20.816420530998585,91.9,2.4321838983754955
91.36,2.0802267048061136,20.813352954000948,90.2,2.3695476738553616
91.78,2.11402350898358,20.667729015000077,91.10000000000001,2.3676912897638167
92.24,2.1045600123344963,20.746322664001127,91.52,2.3536460428525463
92.16,2.1199123932352535,20.682831743999486,91.0,2.372298151274224
92.30000000000001,2.108495751390539,20.742499231999318,90.78,2.3812601882669804
93.14,2.1668536733482493,22.054679918999682,91.64,2.619689983905208
92.67999999999999,2.1278346004607362,22.074014957001054,91.60000000000001,2.542525290869512
92.30000000000001,2.104955663621208,22.026383443000668,91.34,2.308488986206194
92.30000000000001,2.104841538041542,22.069895337999696,91.4,2.4185728971247284
90.58,2.1174808229699478,22.01914699000008,90.44,2.3789860760880077
93.66,2.1615115737758197,22.121651835999728,91.46,2.4434524067363066
92.10000000000001,2.1148084981265844,22.028634788001,91.12,2.4097801287667755
89.12,2.07726421480684,22.081649071000356,91.0,2.30732019693224
91.75999999999999,2.1091836175219423,22.110102157001165,91.08000000000001,2.2813174787553727
92.38,2.105824407292971,22.04486548100067,91.82000000000001,2.5248666371565394
91.06,2.08978770572058,22.06407408099949,90.94,2.3438420104445976
90.58,2.09834031576948,22.044340906999423,89.86,2.5346510686851196
91.28,2.097814075602732,22.031337033000455,91.32000000000001,2.3968515558084493
92.02,2.113231460251848,22.034713438000836,91.0,2.5018330611071704
90.38000000000001,2.103491292914629,21.996528171001046,90.5,2.3068248964920777
90.94,2.1067448615386755,21.983928952000497,90.28,2.406885930453261
92.08,2.1373409505876086,22.096656931000325,91.25999999999999,2.714374822426585
89.42,2.0912285153283823,21.9435073679997,88.78,2.3415529620882896
90.68,2.076679986916766,23.546314109000377,90.18,2.2985538104684613
91.94,2.0833315875286695,23.517684824999378,91.62,2.5005567690460206
89.0,2.0774262367361507,23.43546720700033,89.72,2.295582116477898
89.02,2.089786393786367,23.501290846999837,89.32,2.404519328885756
91.78,2.1420440425426532,23.55457020099857,91.0,3.0998575647998283
89.24,2.072605431423047,23.606694815000083,88.72,2.315949427020507
92.66,2.1279944138243767,23.477031225000246,91.44,2.333356591934578
89.82,2.099770387475464,23.457679690000077,90.3,2.3318965690107234
92.0,2.1231677791055055,23.485285389999262,90.75999999999999,2.3569027049665414
91.5,2.107517375224448,23.519607117001215,90.60000000000001,2.432073850272575
90.46,2.097909930495581,23.48023841900067,90.28,2.295952132682651
91.0,2.0851907909792606,23.55216961199949,90.52,2.313588057228058
91.78,2.134617955396343,23.523753170999044,91.47999999999999,2.456927469584355
92.38,2.1440804754355245,23.53662972100028,91.46,2.641554792914836
90.9,2.093512643027234,23.50510571400082,90.74,2.358642326191556
89.74,2.0802245189052373,23.49239771500106,89.53999999999999,2.3761152253448605
91.08000000000001,2.123342367381803,23.496091623999746,91.16,2.4117559939288893
89.52,2.1026260632142932,23.476769263999813,89.44,2.2534957750781293
91.58,2.0988480712200377,23.50377803900119,90.56,2.491830592436788
92.94,2.1406947409188763,23.508887003999916,90.86,2.462768767637016
91.96,2.1159269087787793,23.429518435999853,90.02,2.586527605725387
92.28,2.1301795824148857,23.47337844700087,91.25999999999999,2.3945532648792818
90.08,2.0657889840870913,23.41920321500038,90.38000000000001,2.2486542685774866
92.56,2.1456664375986207,23.513555910998548,90.7,3.0414890653292903
90.25999999999999,2.0638025766431105,23.44949871099925,90.5,2.295032690155736
91.64,2.1181267595368207,23.445341257998734,91.03999999999999,2.399309275088751
91.64,2.0871756452592343,23.492111576000752,91.10000000000001,2.323521097404455
90.46,2.1066929448084784,23.482541917999697,90.06,2.3736984501666045
92.62,2.128237837218258,23.471790073001102,91.38,2.575544560784306
90.02,2.089331528887849,23.534735896999337,90.2,2.3814368692981756
92.12,2.0807298595362838,23.55004737800118,91.88,2.334113346274927
90.88000000000001,2.131589378943262,23.517387122999935,90.28,2.3938366696146716
92.28,2.0978104714369183,23.507115420001355,90.86,2.412001442412871
91.14,2.0999500157711046,23.507457302999683,90.32,2.3467542890078117
93.2,2.1505594377179995,23.47696345999975,90.84,2.3984211555482857
91.74,2.11047164411148,23.536012955999468,91.10000000000001,2.3541485346120927
90.25999999999999,2.073293168324053,23.57312637799987,89.7,2.5049321978080936
92.72,2.1684552263551566,23.51029776699943,91.06,2.4961419030418037
90.3,2.0656344942040223,23.537212990000626,90.36,2.2762714678869895
90.48,2.1048464144387697,23.51832013999956,90.0,2.3452933624381695
91.03999999999999,2.0912559959371966,23.504951107001034,91.08000000000001,2.286564180912872
90.44,2.127653063953491,23.539808224999433,89.28,2.461784030855255
91.06,2.094168505673688,23.544485544000054,90.52,2.4286921585935652
91.56,2.118053589008415,23.541363353000634,90.82000000000001,2.428895680077041
90.5,2.0855705614148645,23.45318462599971,90.56,2.326627112573562
91.75999999999999,2.111987171130539,23.562603207999928,91.42,2.3233856670343322
91.38,2.106622968020427,23.511436352999226,89.98,2.473094700311537
89.68,2.103989574787696,23.453725528001087,90.18,2.346007971344658
91.46,2.1217889253236004,23.457328234999295,90.42,2.341494891080138
91.0,2.101844453710059,23.652306836000207,90.2,2.3958263181228676
90.3,2.10634406091605,23.481143466000503,89.74,2.5045597827790886
89.48,2.086234138744033,23.486529255998903,89.82,2.364542453735745
91.82000000000001,2.1352737286719203,23.443931337000322,90.06,2.5598832555175917
92.96,2.16294584010734,23.40399357700153,91.14,2.4493401765655523
89.46,2.053516424561158,23.50547645200095,90.10000000000001,2.327194236301347
89.94,2.083088731246943,23.468616758998905,90.3,2.462166459786493
90.74,2.1109675545791893,23.442282422000062,90.28,2.457435171248665
91.44,2.1160424887594083,23.45400119199985,90.14,2.6098010994624996
90.38000000000001,2.071958172638708,23.453538358000515,90.64,2.2912925444993872
90.14,2.0745372924317484,23.556494639000448,90.18,2.2617908964446456
92.34,2.1233643563758564,23.512309319999986,91.4,2.392919215538248
92.08,2.1207547946635894,23.483328354999685,90.8,2.434979232521282
90.84,2.096105518371243,23.421510576999935,90.32,2.337767463706324
91.12,2.127153024043078,23.54323709900018,90.18,2.7384934761956004
90.58,2.0940538821059644,23.552223847998903,90.25999999999999,2.3534735296998326
91.66,2.0865028962019054,23.430808813000112,90.64,2.370922205141694
91.16,2.0874087935145957,23.41879962600069,90.53999999999999,2.4327044337135924
91.72,2.1244711798497455,23.46313309300058,90.7,2.3748288678243976
90.4,2.0997302931490527,23.479779711000447,89.7,2.415260836716952
90.44,2.080576906622967,23.564360922999185,89.72,2.3715119751357694
91.22,2.0962679513466442,23.536493944999165,90.78,2.328062445474924
91.72,2.1032915472575953,23.48629810300008,90.72,2.4337600741149488
90.68,2.1168605630415875,23.471685561000413,89.7,2.409426136579531
91.60000000000001,2.1021474004913965,23.462433190999946,91.03999999999999,2.408921359921826
89.4,2.0888047291975234,23.481755849001274,89.56,2.336332395506339
90.68,2.0868773256823654,22.031896344000415,89.9,2.3606945730561297
91.08000000000001,2.109263629118554,22.981930689000365,90.66,2.523997053354302
90.78,2.0762117865999303,23.483172780999666,90.38000000000001,2.378000200928758
92.36,2.1428509469121093,23.432563304000723,91.06,2.400511673102687
89.02,2.0638625004793467,23.560673927999233,89.64,2.6450469489671473
92.78,2.1120097686309554,23.60106396900119,92.06,2.3201794223622287
92.0,2.0979671613248585,23.41709248099869,91.03999999999999,2.3844749578727
92.0,2.1135669824973484,23.56883188199936,90.14,2.4373512083191433
89.82,2.0768041790018246,23.482258669999283,89.46,2.310810980462741
90.2,2.064299130961706,23.496630868001375,90.53999999999999,2.3153015643806456
91.64,2.1204218614475385,23.5816093859994,91.52,2.4428517300679955
90.62,2.082237091350383,23.443961622999268,90.0,2.2333430764749806
91.22,2.09615669861507,23.424351057999957,90.42,2.352012666597764
91.3,2.117816495255583,23.39038203600103,89.9,2.361449804637428
89.88000000000001,2.0887492483870926,23.40343591599958,88.98,2.2625275023925404
92.5,2.1300013517374436,23.453764623000097,91.46,2.41095562259472
91.60000000000001,2.089603383379577,23.461142094000024,91.10000000000001,2.4147006411618355
92.16,2.118824592210883,23.51145715200073,90.68,2.536030979527076
89.88000000000001,2.0780749973784904,23.452865393999673,90.7,2.924033578224586
92.12,2.113069324786119,23.4398534990014,90.9,2.477833212569797
92.62,2.1491558691343675,23.475520684000003,90.52,2.3863790048888136
91.10000000000001,2.1105916227018313,23.402115554001284,90.46,2.3093235453550873
90.12,2.0445593738274277,23.524807955000142,90.28,2.2633123111893494
90.52,2.0780358567458483,23.390463617999558,90.36,2.4577302700748107
90.82000000000001,2.0953633201793274,23.428362550999736,90.60000000000001,2.3480397817675094
91.08000000000001,2.1013372986911745,23.503344112999912,90.68,2.46377254636708
91.14,2.087889815587455,23.800259409999853,90.66,2.3582392900346387
91.97999999999999,2.10810173110319,23.391286238000248,91.06,2.366523322250582
89.92,2.0629187430240723,23.49194292700122,89.56,2.288329465929432
90.4,2.102449209155354,23.415270698000313,89.75999999999999,2.346907979850495
91.88,2.099087839514468,23.663831515999846,91.94,2.44655667779511
92.94,2.1369289579047117,23.610185696999906,91.38,2.398500396579606
89.32,2.0663941660436205,24.72211361099835,89.32,2.802398881265918
90.58,2.0860071544162566,25.411991474000388,90.44,2.370764413240245
92.92,2.151253456647764,23.47805172900007,92.24,2.4053961198407743
88.96,2.081337080592322,23.366369519000727,89.42,2.353261566294474
90.94,2.0911741685352343,23.478035039001043,90.60000000000001,2.3724547181778544
90.58,2.0815960366481105,24.98929629399936,90.32,2.665305534514471
93.17999999999999,2.1323300753597665,24.643529742999817,91.94,2.3773957377878103
93.17999999999999,2.1378413732449792,24.852052768999783,92.06,2.3927285752379888
91.7,2.1211213277216503,25.39673724699969,90.60000000000001,2.3324204968266655
91.67999999999999,2.1212780378799647,25.128938252999433,91.38,2.736626748801299
90.44,2.0860450603913607,24.999745244000223,90.48,2.666854912491425
91.67999999999999,2.1092465015432804,24.977196977000858,90.3,2.3701137876127234
92.16,2.1328823605225913,25.126322187999904,90.4,2.4250273350749203
90.78,2.083579688638926,25.245823813000243,89.8,2.3616698249277137
91.22,2.108097229283986,23.71283450199917,91.0,2.6535618954738878
92.10000000000001,2.120771344096313,23.53070259999913,92.0,2.4176525066635093
91.36,2.104661008612182,23.39578624800015,91.34,2.346012506646069
89.92,2.0712957905226155,23.45160985399889,90.03999999999999,2.342766270019005
89.96,2.0723404517665034,23.50286736199996,90.42,2.3407052000627875
91.58,2.1045188075185566,23.374997071001417,90.72,2.4285783599023043
92.42,2.120475486585651,23.757914951000203,91.0,2.5912872123977566
91.88,2.118613513679401,23.783725686000253,90.88000000000001,2.405170223091865
92.25999999999999,2.102215081535024,23.68398917400009,91.94,2.3456567524774123
90.3,2.076554405861275,23.77067862900003,89.94,2.3176599908807
89.46,2.1028370253930326,23.574863130999802,90.34,2.5885819141576163
91.10000000000001,2.10836819980724,23.516574724999373,90.25999999999999,2.2566497189270027
90.8,2.084869239176629,23.51339054700111,91.08000000000001,2.448868437394613
90.86,2.0905603995844437,23.45057654499942,90.98,2.2995035202191905
90.12,2.060479775459923,23.607623596999474,91.3,2.346241063314593
92.22,2.1135275655665433,23.691276800000196,90.58,2.4916855629558117
90.96,2.126261057657416,23.500718474000678,89.92,2.349907881485634
91.46,2.097086599101325,23.429917359000683,90.86,3.0644669013770796
91.08000000000001,2.130701009262621,22.709965581998404,89.86,2.3482120731769465
90.06,2.103719758143324,21.94788476499889,89.64,2.3266903966336137
93.02,2.1475336647458443,23.473226752999835,90.75999999999999,2.4705413179790927
92.4,2.1228055494417672,23.44666427500124,90.74,2.5712013191931593
90.68,2.081267080046095,23.526414384999953,90.38000000000001,2.455730373510367
92.32000000000001,2.104261602567405,23.44696343099895,91.56,2.33297484335317
91.2,2.123916829211278,23.501742600999933,91.4,2.419022836686361
91.56,2.1104551094640134,23.538436755001385,90.38000000000001,2.4020246000541214
89.52,2.0879760615361165,23.386352282999724,90.18,2.5568745567412714
90.9,2.1086854974520914,23.459871692999513,90.94,2.4992457265990167
93.28,2.1714758970264625,23.458836539999538,91.44,2.511426974225087
91.56,2.113927959047534,23.429158795999683,90.52,2.3336912540827326
91.06,2.0888955420451434,23.49859576199924,90.52,2.2727722312988794
90.53999999999999,2.0885197343957023,23.429731731001084,90.60000000000001,2.8324422763521944
91.0,2.112516662485413,23.434307417999662,90.46,2.3449838244764085
91.88,2.1144290346361214,23.426748620999206,90.98,2.36551425059941
91.96,2.1124324883219256,23.437160334999135,90.48,2.913454801372191
92.9,2.1180494156581493,23.49620866800069,91.60000000000001,2.4023260629658996
90.2,2.092242511865361,23.383044149999478,89.4,2.322268060489774
92.16,2.1206897823551616,23.43039619999945,90.88000000000001,2.6030206919927537
91.82000000000001,2.082827535230547,23.533275187999607,90.28,2.4674699864417375
90.44,2.0790904834919086,23.45789483199951,89.74,2.52830965264167
92.94,2.1854751393810585,23.47225622899896,91.47999999999999,2.457353399089789
90.03999999999999,2.0792218698274225,23.4233065540011,90.4,2.310942561489217
92.46,2.140516278617651,22.16854898299971,90.92,2.3830943829242983
91.66,2.0706666658649544,22.237108609999268,91.34,2.3151153604829147
91.74,2.100924260649536,23.731888645001163,90.96,2.7060574724516444
92.2,2.132207564061342,23.748034543999893,90.96,2.8036146558375323
89.98,2.0851075058840847,23.70079561000057,90.2,2.4121996949177826
90.88000000000001,2.108678213166483,23.821170931998495,90.9,2.6451258896626872
90.32,2.0904042779132155,23.819335348000095,89.82,2.4062058201956336
90.68,2.0644786906638997,23.804129973999807,91.25999999999999,2.297145710327645
91.84,2.123476124829095,23.6943432019998,91.60000000000001,2.825997589602524
91.42,2.098914623121717,23.69730526999956,90.42,2.5936401020555486
91.74,2.1141186947578077,23.742645280999568,90.75999999999999,2.3812292965898267
91.82000000000001,2.109716500453159,23.6536146419985,90.75999999999999,2.3955233974433825
90.10000000000001,2.076311396059636,23.71608546800053,90.0,2.397064813121437
90.14,2.0757610628747525,23.758531323999705,91.14,2.3991800281219313
91.10000000000001,2.091985096704841,23.669830045000708,90.0,2.3064305175040927
92.22,2.111869788669367,23.714358822000577,91.36,2.4417316852129334
91.2,2.070537059237781,23.67471931200089,90.16,2.5916618784875003
91.16,2.1262654936272787,23.732881402000203,89.62,3.2839076921958172
90.88000000000001,2.120444183761804,23.703596019999168,90.52,2.3431723494758985
90.68,2.0912053854700585,23.119722012001148,90.82000000000001,2.400079618879022
92.62,2.092483871225313,20.87210714200046,91.46,2.863129866222928
91.2,2.1140627116182484,20.926028108999162,89.88000000000001,2.3460678629832774
91.72,2.1160127279264804,20.907048576000307,90.86,2.414829969015483
92.28,2.1078761655743152,20.9626029810006,91.2,2.4011167276954946
93.14,2.1291797156282706,21.001494744999945,91.67999999999999,2.483313133721504
90.56,2.098999543688992,20.962746645000152,90.28,2.2932141925091996
91.67999999999999,2.098187184761591,20.934137311000086,90.18,2.3764883767573703
90.44,2.0773739383124084,20.89192960999935,90.0,2.307503709539738
91.2,2.1107505913953206,21.002985958000863,90.78,2.494552454805816
90.98,2.107279418542211,20.975815072999467,89.42,2.3449659702683014
91.84,2.104655863259828,20.950210472001345,91.14,2.436658083261901
90.72,2.086272893486198,20.82820833200094,90.38000000000001,2.5173359416937586
91.25999999999999,2.138090551844566,20.779462250000506,90.25999999999999,2.3047932103489486
92.9,2.1433919421224727,20.744420500999695,91.16,2.7260801581851135
91.66,2.0961481971799514,20.787566269002127,90.66,2.5202765835197423
91.14,2.085946539218521,20.80555147799896,90.56,2.4541014892195783
89.92,2.0649732150371367,20.815688206999766,90.14,2.25994947495117
90.28,2.074486869954678,20.775268397999753,89.74,2.339717467832539
91.74,2.121656219373612,20.764094236998062,90.72,2.394872214487028
90.02,2.1299597315082863,20.748612411000067,90.46,2.4320592898985463
93.16,2.1888410149887148,20.682697480999195,91.58,2.5964928407360826
89.68,2.066618472206079,20.8313007809993,89.42,2.292984826510751
90.2,2.0632746426420643,20.699562216999766,89.98,2.3691192553966314
92.60000000000001,2.1404099060891255,20.747616502998426,91.47999999999999,2.8286760302523763
91.0,2.1163529711517377,20.772174902998813,90.22,2.414978342676837
90.56,2.0961531357301117,20.699503498999547,90.28,2.268815263543887
91.4,2.13570452370234,20.770173141001578,90.4,2.5274367557316757
90.86,2.0943901877050033,20.781545189998724,91.2,2.4680513706366534
92.16,2.1395573445465734,20.752188166999986,90.48,2.417424347321877
90.24,2.052607862759875,20.763315815998794,90.64,2.2915714350031378
91.44,2.1018453004339404,20.739292460999422,90.94,2.40809568314355
90.9,2.106895653728863,20.73309078100283,91.47999999999999,2.4464946190325927
92.28,2.1176179881478396,20.722670654999092,91.42,2.3611319492071083
91.42,2.0896868630379437,20.77982529700239,90.48,2.3828049751068994
92.7,2.1204746519599387,20.720654020999064,91.28,2.369014164744554
91.10000000000001,2.092695794121823,20.74972966600035,90.25999999999999,2.355960184839011
91.34,2.1253028608566504,20.716543804999674,90.28,2.398803338752502
91.42,2.127575087740089,20.745992131000094,90.86,2.339477354676488
91.46,2.0739463575288575,20.782010588998673,90.75999999999999,2.3040333137822295
90.02,2.0796610435933,20.782734928001446,90.08,2.2638868939494654
90.18,2.0899097498544688,20.713397425999574,90.16,2.8622234658937256
91.24,2.0987631242341913,20.73861744700116,89.84,2.316659640927234
90.86,2.0901580712757,20.691748733002896,90.46,2.4025154775996276
92.04,2.096855672310812,20.671876603999408,91.42,2.383957996676847
91.10000000000001,2.1040037627409633,20.74278760300149,90.78,2.3113438758916165
91.42,2.1128633833233765,20.77139217000149,91.08000000000001,2.41776753355208
91.14,2.110169891552026,20.722094995999214,90.44,2.27797285531926
91.14,2.0917367232874597,20.72946217400022,90.38000000000001,2.4138328809906504
91.32000000000001,2.1176358883189983,20.68426191799881,90.24,2.304947132647755
91.82000000000001,2.103471021455092,20.687452213998768,91.06,2.3689697718085263
90.86,2.107683372690269,20.692804768001224,90.2,2.2996807265155264
92.32000000000001,2.134544841544139,20.658849678002298,91.08000000000001,2.376195250396414
91.22,2.081830157271416,20.72174810499928,90.18,2.428405339958302
90.62,2.087616100592503,20.716013917000964,90.52,2.8410866782997766
92.06,2.1108905174642336,20.707194671998877,90.74,2.336751303754276
91.34,2.1200033028652987,20.6813811480024,90.28,2.455424039922257
90.18,2.0857626674097083,20.76599074400292,89.75999999999999,2.2961128085322953
92.2,2.1008985403857925,20.688152921000437,91.02,2.4007270608915716
92.24,2.092828775196268,20.79102503499962,90.75999999999999,3.2836757129938383
92.24,2.135756760106918,20.74296950200005,90.66,2.3340631791757054
90.98,2.0993331830646595,20.79925135099984,90.12,2.381822486440326
91.66,2.091333749284774,20.807340985997143,90.88000000000001,2.3314015795529843
89.5,2.067376040724769,20.752930848000688,89.42,2.3342643787563673
92.17999999999999,2.102657116661883,20.745703450000292,91.32000000000001,2.4091011384234
90.72,2.1174179688595354,20.771075103999465,90.58,2.3991380906080106
90.8,2.0722576766033862,20.655373254998267,90.92,2.2470224955268017
90.48,2.083439580331083,20.720776445999945,90.14,2.8088664914674912
89.22,2.0699154239795847,20.741853342999093,89.5,2.4015884911710788
90.22,2.1086630077204505,20.684441061999678,90.14,2.363605703276544
90.34,2.065319803274002,20.79007375999936,90.03999999999999,2.3832112410682313
91.2,2.1164757859677317,20.80358097000135,90.74,2.3487781887595798
91.32000000000001,2.0954291303893,20.743136363002122,90.92,2.3532656396829967
90.7,2.098765864769779,20.89127424599792,90.36,2.5936636597985085
90.56,2.1145929471766123,20.755456963997858,89.78,2.3651436496079143
91.4,2.1064225625919994,20.77230047500052,91.14,2.971141436326094
90.28,2.1079465532573725,20.67885337000189,90.06,2.3029198902730474
90.0,2.0764392329307975,20.75548122300097,90.14,2.4371592019453048
91.56,2.1326085785662117,20.732364102997963,90.68,2.4135583166122903
90.98,2.100611589707598,20.759710954000184,90.14,2.374243298567947
91.46,2.1082983584020005,20.789449756997783,90.74,2.3982144543259847
91.08000000000001,2.093346186548272,21.309017710998887,91.03999999999999,2.5286863371389443
91.08000000000001,2.1119138547467986,21.391288827002427,90.72,2.7791552563737913
89.62,2.085550740279001,21.403608282998903,89.42,2.3060479139076566
91.18,2.099706358124725,21.46308532400144,90.4,2.4222706583747664
91.42,2.100080281654249,21.527817264999612,89.98,2.3077575618605324
91.46,2.123701713422573,21.520650067999668,90.68,2.4723691013346243
89.94,2.0827449788386283,21.376996200997382,90.22,2.2973561610396116
90.16,2.0895314949597217,21.501552531000925,89.92,2.310679269666156
89.22,2.0604745241127858,21.342182735999813,90.5,2.2804085260399485
90.56,2.0883795605604463,20.687562078001065,90.32,2.3425875963056413
91.52,2.1068505076681974,20.761135139000544,90.8,2.3591845987515305
90.06,2.0746148487737455,20.79065043299852,89.42,2.3308149461230516
91.47999999999999,2.135776709139373,20.722340939002606,90.64,2.401919297026327
90.25999999999999,2.086299947954774,20.794583499999135,90.0,2.3479420851469754
90.68,2.089880097632843,20.79207530200074,90.36,2.3188931900354643
