QR Pct in range,QR Avg length,Runtime
90.2,2.271429663560436,11.779550930999903
90.62,2.328475378472896,11.913566481000089
89.42,2.268740310574693,11.806796689999828
89.66,2.22271901147862,11.866879272999995
90.8,2.3746350788737938,11.933798978999675
91.60000000000001,2.4219164265079254,12.125452029000371
91.10000000000001,2.3686629675101387,11.967110551000133
88.56,2.2410321357431267,12.19361385100001
90.42,2.376222851356023,12.014311448000171
89.8,2.284988184671606,12.636434027000178
89.44,2.398325542225098,12.194735026999751
89.46,2.3134915046303286,12.199298834999809
90.24,2.356378094494108,12.380610554000214
89.18,2.1710253632170975,12.0035408990002
89.3,2.211367308186985,12.181767403999856
90.2,2.1978255499796204,12.181244238999625
91.47999999999999,2.3701693344252823,11.988606755000092
90.46,2.234454822697634,12.29927786799999
91.56,2.360829964536117,12.01410830299983
90.53999999999999,2.515580211429352,12.055891237000196
90.48,2.2225251315052623,12.209988264000003
89.1,2.2366120817094366,12.070973891999984
90.28,2.238025881166585,12.008452811000097
90.46,2.5362119586460063,12.100493712000116
88.8,2.4018099571212987,11.946722017999946
90.02,2.3729699164830005,12.313496684000256
90.06,2.2816679299348688,11.901372685999831
89.58,2.399996949888111,12.048132251000425
88.12,2.232827875196049,12.168302906999998
90.03999999999999,2.521363596146049,11.831683643999895
90.24,2.290263707779316,12.249323852000089
90.9,2.3151835058316204,12.084794191000128
91.82000000000001,2.318395226080057,12.362328953000087
89.38000000000001,2.6620118658096596,12.75427834500033
91.0,2.3543088030612607,12.375681574999817
90.32,2.325510912194228,13.340419650000058
89.75999999999999,2.268110084624327,11.908201382000243
89.72,2.3093077418987478,12.078783033000036
90.14,2.351226852562213,11.97359292100009
90.48,2.3934821591506443,11.787102487000084
89.98,2.2004682829501334,12.162551482999788
89.94,2.2717663523761464,12.042688007999914
90.58,2.4983491887465292,11.810909832999641
90.9,2.3618178478148435,11.922118629000124
90.44,2.3004085630874735,11.801629422000133
90.10000000000001,2.2809036817804955,11.881384855000306
89.88000000000001,2.2452500568537244,11.845211208999899
90.03999999999999,2.2920411564813774,11.781633311000405
90.0,2.353290804515187,11.896360076000292
90.3,2.4619807271586827,11.81204612700003
90.36,2.5146664828348935,11.858554781999828
90.52,2.333613192891857,11.950122590999854
90.18,2.2840759348998274,11.67841792399986
90.66,2.413030707548919,11.882155433999742
89.22,2.2657551004641396,12.198125545000039
89.86,2.2966358602920285,11.916621082999882
91.94,2.321449015691698,12.012443403999896
90.82000000000001,2.2846738828818745,11.73754296199968
90.24,2.347627957685111,11.840693864000059
90.74,2.522445956531827,11.798020347000147
90.68,2.340426723095044,11.726111925999703
90.44,2.2656987350562106,12.15828159900002
90.5,2.28723052139564,12.103545037999993
90.72,2.3671896839403486,11.84258427099985
90.58,2.214094766452309,11.958471292000013
90.36,2.5404548253011945,11.771825832000104
89.48,2.3424947955202886,11.82061332100011
91.0,2.379700945742213,11.854751227000179
90.16,2.3062943034257875,11.738037383999654
90.56,2.409291021732358,11.996271102999799
89.82,2.4579337653907025,11.703978481999911
90.7,2.3809867157603346,11.896662269999979
90.18,2.5584807989076195,11.8304872839999
90.25999999999999,2.2948786623245767,11.739119961000142
90.94,2.5960610680671192,11.95928672800028
88.64,2.224720005281408,11.96612233299993
90.36,2.2649402417677615,11.804901283000163
89.94,2.317969674985469,11.842523514999812
90.24,2.4533534992638293,11.839444384999751
89.78,2.2649259667530712,11.835439550000046
91.66,2.3880717493077195,11.908548453000094
90.84,2.3609215440562075,11.74599213600004
90.7,2.335835858130012,11.893834059000255
90.4,2.3105703678188045,11.83484632200043
91.72,2.459805209410012,11.83203080300018
90.06,2.4650071072312842,11.855963932000122
90.46,2.2644359388312574,11.748102879000271
90.28,2.295110550485008,11.900252081999952
90.44,2.311473429449673,11.98234244599962
89.44,2.3030685694438553,11.957584056000087
90.14,2.430068304682009,11.952872548999949
90.56,2.4864007076624945,11.731625766999969
90.38000000000001,2.2168521570795208,11.855999591
91.28,2.298296384797914,11.874976123000124
90.3,2.2781394141632334,11.752031259999967
90.66,2.436807648400351,11.934179165999922
90.7,2.493845138175722,11.761939526000333
89.05999999999999,2.333937143709414,11.853042954000102
90.14,2.2535157754969974,11.839775031000045
90.56,2.3163441960725706,11.796689651999714
88.1,2.258926868147377,12.087365352000234
89.12,2.2412730344311464,12.223060723000344
91.03999999999999,2.214342847953976,12.263219457000105
90.03999999999999,2.293481288344079,12.578728030000093
91.34,2.596753289723063,11.798771372000374
90.12,2.3104413131007315,12.120827966999968
91.92,2.3871662356365575,11.923219034999875
91.2,2.294993497935091,12.119477885999913
90.46,2.300564603917189,12.111474298999838
89.74,2.2283015406488014,11.876223890000347
91.12,2.339722137426365,12.11078801900021
89.66,2.274635353994874,12.15818048400024
89.82,2.22013022969071,11.985031024999898
90.53999999999999,2.4274800582249236,12.183394528000008
89.64,2.3203341556256163,11.873129917999904
90.82000000000001,2.339433972985918,12.260188692000156
89.52,2.309849803587829,12.058811104000142
90.53999999999999,2.4482210100701667,11.98337852099985
89.46,2.3068888780553416,11.826576810999995
90.68,2.8893413087602715,11.674465587000213
90.36,2.3524614811014524,11.885373718999745
89.88000000000001,2.244432751019545,12.002858625000044
88.53999999999999,2.5910982721115707,11.805882245999783
90.88000000000001,2.229081678596218,11.896621869999763
90.4,2.3431141287626653,11.82813424699998
90.78,2.551449968893592,12.006382679000126
90.32,2.2917492990203594,11.914704462000373
89.72,2.48706913908632,11.704290959999526
90.06,2.519757306027585,11.931372957000349
90.25999999999999,2.3873554578082286,11.78900622800029
91.34,2.352112338290175,11.86164849800025
89.36,2.223992589223252,11.850143718000254
91.02,2.329185136217417,11.746639535000213
90.84,2.3886694965367576,12.045720631999757
89.52,2.288469301951917,11.740054037999471
90.75999999999999,2.3986904288718702,11.821723743999428
91.0,2.4477564797493536,11.832827134000581
90.64,2.375479047915481,11.794592670000384
89.25999999999999,2.1017585864308646,12.035319139999956
90.86,2.33649284455383,11.779117216000486
90.10000000000001,2.277371946050725,11.884244086999388
91.12,2.319062628186237,11.87347069900079
90.36,2.335538342765985,11.818342943000061
89.84,2.2461309735546897,11.964863788000002
91.38,2.3858817154670717,11.795327011000154
89.86,2.318565026257965,11.825444756000252
91.2,2.379228231542953,11.740082647000236
90.96,2.295683160721996,11.860340571000052
90.16,2.385961918010612,12.024395422999987
89.03999999999999,2.2380265403203716,11.755956195999715
90.56,2.42934665728824,11.984834769999907
90.08,2.3297476761568845,11.787092470000061
89.42,2.3788570668707063,11.810887974999787
90.46,2.344952551555828,11.855349991999901
88.84,2.3083781213647905,11.822925134999423
90.78,2.244626142659702,12.047109166000155
88.9,2.214365586695711,11.990761682000084
89.44,2.2135313706920576,11.879187884000203
90.86,2.4123051367755872,12.08524943500015
90.56,2.306900613212185,12.05395389900059
91.06,2.2907275382837806,12.201604933999988
90.36,2.354990374764745,12.614822800999718
89.86,2.289470044935198,12.047074425000574
91.3,2.4809478646738206,12.243867692000094
91.36,2.4799529873841983,11.882726837000519
91.14,2.2244749141110303,12.342631141999846
89.8,2.304372073981464,12.452384528999573
90.82000000000001,2.3550163749752873,12.205527649000032
89.75999999999999,2.3060824922807535,12.101688760999423
90.74,2.39451123828981,12.312609627999336
91.16,2.4222417222387733,12.80142994399921
90.60000000000001,2.341637585055997,12.44662469099967
90.44,2.357985537179135,12.346363091000057
90.78,2.426715349046025,12.501058083999851
90.14,2.2999650906032594,12.394064722000621
90.64,2.1875404374383898,12.746994583999367
88.46000000000001,2.4465276954513597,12.074844447000032
90.2,2.2223802369139176,12.29004766899925
89.4,2.251954685091652,12.272524365000208
90.52,2.2714323057009334,12.228266331000668
89.72,2.2709532788659317,12.527848728000208
88.88000000000001,2.303461388755589,12.074495724999906
89.68,2.3660925406474598,12.095970749000116
89.92,2.3662778853028734,12.273282754999855
90.24,3.0200898021860083,12.037555304999842
88.74,2.237852913998647,12.387493619999987
88.96,2.2416309473224727,12.045432323000568
89.46,2.247825203652836,12.045425014999637
89.5,2.2090061095624094,12.17441327800043
92.04,2.438521925139946,11.915940356999272
92.24,2.379883448833895,12.040924535000158
89.9,2.3842571442979126,12.116495229000066
90.64,2.3851866044231174,12.192720665999332
89.46,2.2962582104651577,12.261111772000731
89.22,2.264224530623224,12.047292600000219
90.78,2.4659618949502224,12.353411521000453
89.3,2.355996212855018,12.15308696900047
90.72,2.3050130629288215,12.2788245619995
89.9,2.5717397634654593,12.045059938000122
90.60000000000001,2.343265590210769,12.300808631000109
91.14,2.4626053350941377,12.01527027300017
89.7,2.3778829787167926,12.000185128999874
91.46,2.478788415535124,12.038562705000004
90.44,2.28872738877123,11.92984037900078
90.32,2.358349766829902,12.138066801000605
89.88000000000001,2.347378122500471,12.319747147000271
91.03999999999999,2.425122819748654,11.868794775999959
89.9,2.3718607993276652,12.129441144999873
89.64,2.405452537202354,11.987157109000691
90.68,2.272625960590763,12.176707337999687
87.88,2.270237367543499,12.38133690900031
90.22,2.313879846350119,12.088398879000124
90.96,2.2571752805933443,12.078947125000013
89.53999999999999,2.3810318173285863,12.032801032999487
90.22,2.3286389073495677,11.933848675999798
90.44,2.4760158358773188,12.16087860100015
90.4,2.347589697902894,11.921218731000408
90.86,2.3829801895553424,12.141601371000434
88.36,2.161385123306228,12.145961517000615
90.18,2.2990328714960255,12.198112725000101
90.60000000000001,2.224146951769753,12.377980248999847
91.25999999999999,2.2921542045203402,12.154373401000157
90.46,2.271989817061262,12.590589990999433
90.25999999999999,2.2781298413827993,12.169931394999367
91.0,2.3498942254559663,12.068779320999965
88.58,2.3768817476311908,12.214793838000332
90.64,2.2861814245998002,11.955797376000191
91.36,2.4035561058179957,12.149748540000473
90.60000000000001,2.2570119669061377,12.176831097999639
90.58,2.399862025810897,12.028218211999956
89.68,2.262961211197884,12.13799710100011
90.46,2.5728721167706,12.002512983999623
90.74,2.2495373889620445,12.044842442999652
90.16,2.3643148067365836,11.955269328999748
89.75999999999999,2.3192146064018284,11.918005160000575
89.32,2.260877787786605,12.247839057999954
90.25999999999999,2.30639720990924,11.955108802000723
90.2,2.501784462173977,12.00315939400025
89.7,2.2737029202522194,12.070762198000011
90.08,2.2738019469009263,11.890310623000005
89.60000000000001,2.31422411491325,12.007794543000273
90.42,2.327276752492936,12.029318816999876
90.0,2.3824184926468366,11.982577372000378
90.14,2.253028402806964,12.161797777999709
90.88000000000001,2.3540550170926973,11.894908606000172
90.56,2.313005241079237,12.033130122999864
89.53999999999999,2.3027124997551436,12.004685128999881
89.72,2.374050650203145,11.825156773000344
90.24,2.288300203042225,12.159561911999845
89.82,2.2845140967026376,12.097172588999456
90.16,2.1894007444219374,12.449992542000473
90.94,2.347495232584339,12.255722908999815
90.02,2.289218968313484,11.97405548200004
89.92,2.2801472400157685,12.151579891000438
90.06,2.2832560470647456,11.8674459140002
91.06,2.358262035206722,12.022256860000198
90.36,2.3205516424900843,12.059698873999878
90.88000000000001,2.2882170750632556,11.995742777999112
90.32,2.3102675848429666,12.132109384000614
90.02,2.4257702836574397,11.869070746000034
90.4,2.3896426410287916,12.063628198000515
91.22,2.4063558035082386,11.964054604000012
91.18,2.409794831047204,11.921599393000179
91.53999999999999,2.751829347811339,12.180455190999965
89.60000000000001,2.271999467950015,11.843601003000003
89.48,2.3242915639263613,12.01376890100073
90.82000000000001,2.526178119741237,11.905241911000303
89.32,2.24511116375611,11.740269842000089
90.92,2.5453804570575636,11.894255444999544
89.60000000000001,2.24661001820211,11.818757296000513
90.38000000000001,2.329072575590553,11.933903029999783
91.44,2.401164197563047,11.96376099400004
89.05999999999999,2.398372392841743,11.74775365700043
89.4,2.4036975815086805,11.948345065000467
90.68,2.2434594829837895,11.686480498000492
89.75999999999999,2.2569321291830677,11.935877580999659
90.53999999999999,2.210875117929858,12.007436607000272
89.02,2.315129021029237,12.05584907499997
90.28,2.3227737913745754,11.785871944000064
90.03999999999999,2.253668392265105,11.97234511500028
90.8,2.8294959460648177,11.77903174200037
89.38000000000001,2.2029559384050006,11.81266160299947
88.86,2.212227146495937,12.011682487000144
90.68,2.3121248689528313,11.787340453999605
89.14,3.291504677166063,12.071490063000056
90.48,2.393536408002944,11.968995291999818
89.82,2.442290862638977,11.85016557400013
90.12,2.3533208875778713,11.977019662999737
89.42,2.3692927946220603,11.766471569000714
89.3,2.1976627010990675,11.881509609000204
91.10000000000001,2.2618791104049456,12.000817278000795
90.38000000000001,2.353037873749582,11.849152542000411
92.17999999999999,2.347448339554732,11.889283054999396
89.38000000000001,2.2633035546597813,11.862065678000363
90.22,2.2751269734617336,11.874009699999988
89.8,2.264325447289843,11.934153860000151
89.24,2.7930474559083485,11.864256748000116
89.22,2.266364376499112,11.974401537999256
90.46,2.2785720575358455,11.827872040999864
90.75999999999999,2.433130585504041,11.770074000000022
90.88000000000001,2.2569967105675945,11.993258275000699
91.12,2.2832510885726083,11.890155905000029
92.02,2.410939470726905,11.866817524999533
88.52,2.1939835643485925,12.219342026999584
91.97999999999999,2.4250007699559553,11.881174487999488
89.62,2.260309462916477,11.985572221000439
90.24,2.438659815364224,11.858857500999875
89.42,2.345606197773966,11.739568603000407
90.28,2.4232635071778104,11.805033121000633
90.12,2.3241740693113666,11.892041428000084
90.75999999999999,2.3429031665634152,12.413096919000054
89.68,2.2801238615066604,12.279921370999546
90.8,2.2211107026317185,12.085879330000353
89.86,2.284645797608204,11.9805479810002
89.56,2.3616776597805074,11.930953983999643
90.96,2.30919278135965,11.938217064000128
90.48,2.2827816858662957,12.43566200299938
89.86,2.255510885517468,11.956593762000011
90.12,2.175633383254408,11.918538656999772
90.86,2.4090544711109163,12.067137860000003
90.60000000000001,2.287134840244239,11.861125696999807
92.08,2.4806464280168283,12.218776607000109
90.58,2.4094177819007587,11.97953857399989
90.12,2.4371888208921444,12.130381944000874
89.5,2.3006037627282594,12.225033065999924
89.68,2.4603898350010005,11.921034806000534
90.44,2.2656881374526265,12.05977491000067
91.53999999999999,2.5379963682702438,12.162033013999462
90.84,2.324710192887116,12.128167046000272
90.66,2.2786436108981403,12.98914383600004
90.03999999999999,2.299972523479978,12.340053061999242
89.94,2.271518972716631,12.22468005600058
91.3,2.269651258224197,12.23949278300006
90.4,2.3287396819765256,12.006946213000447
89.78,2.2320806908906947,12.486274436999338
87.82,2.2494296004734684,12.306802099999913
89.53999999999999,2.330237714917949,12.191224621999936
90.10000000000001,2.3481583997378324,12.06604219000019
89.1,2.379858490292619,11.905113996000182
89.46,2.3447644119316426,12.029256972999974
89.72,2.334057657318382,11.95705173099941
91.2,2.2973700285702106,12.037252244999763
91.74,2.3855377600352505,12.106656938000015
91.25999999999999,2.4013749503909843,11.84562067600018
89.82,2.197121173146341,12.036090321000302
90.36,2.3395136948760666,11.878077284999563
90.66,2.321616836824758,11.741715076000219
90.08,2.719829761187772,11.940538102999199
90.58,2.4765754464709215,11.94469541000035
90.03999999999999,2.3022695393974684,11.889628220999839
90.38000000000001,2.3111694539593315,11.875593062000007
89.60000000000001,2.3298111967425363,11.820816419999574
89.86,2.2427934965869,11.89825941899926
90.3,2.3542379327646343,12.01341296299961
90.08,2.3833832082722717,11.771038525999757
89.7,2.362841937759488,11.902503801999956
90.96,2.3863267182571355,12.087462036000034
90.48,2.3212753464135143,12.024986551999973
90.86,2.3955636025598737,11.896019527000135
90.75999999999999,2.446994811409978,11.853861004000464
90.03999999999999,2.464649872481175,11.940270709999822
89.02,2.202084293793752,12.338818073999391
90.2,2.262494361324737,11.919263470999795
90.52,2.362040373459872,11.987166795000121
89.36,2.281100633040905,11.972447618999468
90.75999999999999,2.2939306222431117,11.851841161000266
90.52,2.5944464161527314,12.087406783000006
89.92,2.3035173207163395,11.941811364999921
89.53999999999999,2.315735221746528,12.005279696000798
90.53999999999999,2.2339166145492855,12.173933594000118
89.96,2.4592941137514077,11.981052527000429
91.25999999999999,2.3353085202181827,12.299596093000218
89.62,2.450804933573361,12.052719616999639
88.86,2.22507929313878,12.031719332000648
89.36,2.2309997124459673,12.238387896999484
89.94,2.309890797157272,11.75606958500066
89.38000000000001,2.270325339610509,12.164707539999654
91.82000000000001,2.444532989998388,12.014817411999502
89.14,2.2043945955320705,11.886971916999755
90.14,2.3679788109133786,12.009860427000604
90.42,2.373235656912557,11.81996445599998
90.42,2.42581241512235,12.101694740000312
91.14,2.548067470930434,12.070428529999845
90.12,2.3800826865341485,12.066842547000306
89.72,2.2591538345565874,12.167720722000013
91.28,2.427507327894982,11.787254922999637
90.66,2.3234527833303678,12.096924831999786
90.66,2.2967895035628456,12.080174760999398
90.0,2.2861706000592674,11.993148044000009
90.75999999999999,2.3465050021383687,12.191360028000418
90.8,2.304440334616334,11.996423108999807
91.34,2.2805200031302335,11.945972172999973
90.75999999999999,2.339960544080653,12.008402827999817
88.26,2.294095739980169,11.814053209000122
91.3,2.540977898371135,12.076648860000205
90.75999999999999,2.2321505841454012,12.103079501999673
90.74,2.3048097615285665,11.972716691999267
89.82,2.2267706336686195,12.005176935000236
90.36,2.353684628735299,11.839936208999461
90.68,2.362966158487489,12.094750562000627
90.18,2.4218571477949355,12.091457456000171
90.86,2.2944861620348105,12.055246891999559
89.94,2.2863276611472787,12.187984856000185
90.75999999999999,2.213986272329543,11.930979470999773
89.32,2.3504577194612617,12.537980746000358
90.44,2.282719464631297,12.608281935999912
90.60000000000001,2.748237741755961,12.58990895900024
89.44,2.589138992102332,12.740187705999233
90.48,2.335077442279472,12.227064634999806
90.12,2.929900307990193,12.52942290899955
91.2,2.2916584302192886,12.036101831000451
90.86,2.4136766332838584,12.132312061999983
89.66,2.256930104721184,12.107471995999731
89.05999999999999,2.3162914063122217,11.890616652000062
91.62,2.332604361018684,12.33274744299979
89.05999999999999,2.1776901985817076,12.072804151000128
89.02,2.1812524020231927,11.907345284000257
89.88000000000001,2.3689741853612034,12.074711567000122
88.88000000000001,2.1779009418188813,11.907926316000157
89.05999999999999,2.2398488730452124,12.219509118000133
90.78,2.237022889548927,12.277317320000293
89.62,2.215240976937509,11.812617616999887
89.98,2.355398467101233,12.009760505999111
89.48,2.2941625090531756,11.856344947000252
89.62,2.305826124568416,11.876527031000478
90.94,2.4297687736153115,12.091172561000349
90.36,2.2770442974060914,11.837992423000287
89.75999999999999,2.2761363320199512,12.000862536999193
89.66,2.2987008987469393,12.031562342999678
90.0,2.1738587153768387,11.853020233999814
89.64,2.2364778764501287,12.076718645000255
91.10000000000001,2.400593887275617,12.06543663299999
88.38000000000001,2.2619149602607664,12.175789445000191
88.96,2.2597192524502816,12.19418483499976
89.48,2.302076582559263,11.838637629000004
90.25999999999999,2.4764677955947367,11.961940770999718
90.92,2.334278770432491,12.075809582999682
91.38,2.3269539778859727,11.950826702000086
88.72,2.2112233238122987,12.030181604999598
91.36,2.429316681917536,11.93646767700011
89.98,2.2571651760944187,12.12871518799966
89.98,2.302609641864267,12.273168828000053
89.46,2.2748080598730835,11.836438599999383
90.96,2.3142951988066853,12.1525305819996
89.78,2.723771410553513,11.834858918999998
89.75999999999999,2.292090269336317,11.826267750000625
89.7,2.3651819645547474,12.149389288999373
89.42,2.3508705057938823,11.853714861999833
89.78,2.3079537145260463,12.013874586000384
90.53999999999999,2.2955832578713236,11.746397670999613
90.4,2.4111867337299384,11.837587476999943
90.03999999999999,2.1580552188474433,11.994715353000174
